UserID,Rating,Date,Year,Title
742,4,2005-06-01,2003,Identity
742,3,2005-07-31,1998,Slam
742,4,2005-07-12,2001,Porn Star: The Legend of Ron Jeremy
742,4,2005-04-21,2004,The Life Aquatic with Steve Zissou
742,4,2005-05-04,2001,A Beautiful Mind
742,4,2005-04-20,2000,American Psycho
742,4,2005-05-18,1992,Reservoir Dogs
742,4,2005-04-17,2004,The Bourne Supremacy
742,4,2005-04-17,2002,Bowling for Columbine
742,4,2005-04-18,1999,The Sixth Sense
742,4,2005-04-17,1985,Better Off Dead
742,4,2005-05-18,2003,Elf
742,5,2005-04-18,1998,Orgazmo
742,5,2005-04-17,1998,Half Baked
742,3,2005-06-14,1996,Bottle Rocket
742,1,2005-04-20,2004,The Passion of the Christ
742,2,2005-04-20,2004,Harold and Kumar Go to White Castle
742,4,2005-04-18,1998,The Big One
742,2,2005-04-17,2003,Bruce Almighty
742,4,2005-04-20,2004,Control Room
742,5,2005-04-18,2003,Chappelle's Show: Season 1
742,4,2005-04-18,1997,The Full Monty
742,4,2005-04-17,2004,Along Came Polly
742,4,2005-10-14,1999,Being John Malkovich
742,2,2005-04-18,2003,Secondhand Lions
742,4,2005-04-20,1991,The Silence of the Lambs
742,4,2005-06-01,1994,PCU
742,4,2005-04-17,2002,About a Boy
742,5,2005-04-17,2003,The Recruit
742,4,2005-04-17,2004,Shrek 2
742,4,2005-04-18,1998,BASEketball
742,4,2005-04-20,2004,Garden State
742,4,2005-05-04,1975,Three Days of the Condor
742,4,2005-08-23,2002,Curb Your Enthusiasm: Season 3
742,5,2005-04-20,1994,Clerks
742,4,2005-05-08,1998,Happiness
742,4,2005-05-18,2004,What the #$*! Do We Know!?
742,4,2005-05-18,1998,Fear and Loathing in Las Vegas
742,4,2005-06-01,1998,Lock
742,3,2005-04-20,1999,Dogma
742,4,2005-04-18,1993,Sleepless in Seattle
742,5,2005-11-08,1999,American Beauty
742,3,2005-04-17,1998,Dirty Work
742,5,2005-04-17,2004,Napoleon Dynamite
742,5,2005-04-18,1989,Roger & Me
742,4,2005-05-18,2004,Outfoxed: Rupert Murdoch's War on Journalism
742,4,2005-04-18,2004,Riding Giants
742,4,2005-04-17,2004,Mean Girls
742,4,2005-04-18,2003,Finding Nemo (Widescreen)
742,3,2005-04-17,2004,50 First Dates
742,5,2005-04-17,2004,Super Size Me
742,1,2005-10-08,2003,Love Actually
742,3,2005-04-20,2002,National Lampoon's Van Wilder
742,5,2005-04-17,2004,Eternal Sunshine of the Spotless Mind
742,5,2005-04-17,2003,The Matrix: Reloaded
742,5,2005-04-20,2004,Sideways
742,4,2005-04-18,2000,Pay It Forward
742,2,2005-06-01,2002,Comedian
744,2,2004-11-12,2004,Spartan
744,4,2005-06-02,2004,Ray
744,5,2003-10-01,2002,Evelyn
744,4,2005-11-04,2005,Hostage
744,4,2004-06-19,2003,Something's Gotta Give
744,3,2004-01-30,2003,Pirates of the Caribbean: The Curse of the Black Pearl
744,4,2003-11-19,2002,Spy Kids 2: The Island of Lost Dreams
744,4,2004-09-07,1996,Marvin's Room
744,4,2004-01-30,2003,Freaky Friday
744,1,2004-06-28,2003,The Matrix: Revolutions
744,4,2003-12-11,2003,Whale Rider
744,5,2004-07-07,2003,Secondhand Lions
744,2,2004-04-05,2002,American Gun
744,2,2004-01-30,2003,A Man Apart
744,1,2004-01-30,2003,Identity
744,2,2003-11-04,2002,Collateral Damage
744,2,2004-06-28,2003,Beyond Borders
744,4,2004-07-07,2003,Brother Bear (Theatrical Widescreen Version)
744,4,2004-08-10,1999,The Sixth Sense
744,2,2004-08-18,2002,Tuck Everlasting
744,4,2004-05-02,2003,The Missing
744,5,2004-06-10,2003,The Last Samurai
744,5,2003-12-11,2003,Finding Nemo (Widescreen)
744,2,2004-02-24,2002,About a Boy
744,5,2004-07-23,1989,Lonesome Dove
744,5,2004-03-05,2002,Left Behind II: Tribulation Force
744,4,2004-09-07,1983,Silkwood
744,3,2004-08-24,2001,The Wedding Planner
744,1,2003-10-31,2002,Solaris
744,4,2004-01-30,2003,The In-Laws
744,5,2004-01-19,2002,The Pianist
744,2,2004-09-02,2003,I'll Be There
744,1,2004-05-18,1971,Summer of '42
744,3,2004-05-02,2001,Lord of the Rings: The Fellowship of the Ring
744,3,2003-10-13,2002,About Schmidt
744,3,2005-09-26,2004,Carolina
748,4,2005-02-02,2002,28 Days Later
748,5,2005-03-13,1986,Dario Argento Collection: Vol. 2: Demons 2
748,4,2004-08-17,2003,Identity
748,2,2004-08-17,2003,The Last Samurai
748,3,2005-03-13,1991,Out for Justice
748,3,2005-02-08,2003,Elf
748,3,2004-08-25,2003,Chappelle's Show: Season 1
748,2,2004-09-03,2001,From Hell
748,4,2004-09-13,2000,Small Time Crooks
748,5,2004-10-11,2004,Man on Fire
748,5,2004-09-12,2004,The Passion of the Christ
748,1,2005-03-13,2004,Mean Girls
748,3,2004-11-12,1973,Return of the Dragon
748,3,2005-01-28,2004,The Village
748,3,2004-11-11,2004,Dawn of the Dead
748,3,2005-02-11,2004,The Bourne Supremacy
750,5,2005-01-19,2003,The Rundown
750,2,2005-02-16,2000,Cutaway
750,5,2005-11-15,2004,Nip/Tuck: Season 2
750,2,2004-11-11,2001,Bridget Jones's Diary
750,3,2005-05-03,2004,Shrek 2
750,3,2004-11-11,2004,Man on Fire
750,5,2004-12-15,2003,Pirates of the Caribbean: The Curse of the Black Pearl
750,2,2004-11-11,2003,Love Actually
750,5,2005-11-15,2003,The Recruit
750,5,2005-11-15,1998,U.S. Marshals
750,2,2005-11-15,1994,The Best of Friends: Season 1
750,1,2005-06-15,2004,Napoleon Dynamite
750,2,2005-11-10,2004,The Village
750,3,2005-02-14,2004,Around the World in 80 Days
750,5,2005-11-15,2005,Alias: Season 4
750,3,2005-06-10,2003,The Last Samurai
750,5,2005-06-10,1997,Liar Liar
750,5,2005-11-15,2003,X2: X-Men United
750,3,2004-12-03,2002,Road to Perdition
750,2,2005-11-15,2005,Beauty Shop
750,1,2004-12-03,2003,Swimming Pool
750,5,2005-11-15,2001,Smallville: Season 1
750,5,2005-11-15,2003,The Italian Job
750,5,2005-11-15,1992,Aladdin: Platinum Edition
750,3,2005-04-19,2004,The Passion of the Christ
750,5,2005-11-15,1994,The Lion King: Special Edition
750,4,2004-11-24,2000,Batman Beyond: Return of the Joker
750,2,2005-06-10,2001,Dr. Dolittle 2
750,1,2005-06-10,2004,Sideways
750,4,2005-11-15,2001,Jimmy Neutron: Boy Genius
750,2,2005-11-15,2005,The L Word: Season 2
750,3,2005-10-13,2004,Superbabies: Baby Geniuses 2
750,5,2005-11-15,2000,CSI: Season 1
750,3,2005-05-25,2004,In Good Company
750,1,2005-11-15,2002,Barbershop
750,3,2004-11-11,2004,Taking Lives
750,4,2005-11-15,1993,Batman: Mask of the Phantasm
750,2,2005-07-08,2003,Elf
750,4,2005-06-22,2004,A Cinderella Story
750,5,2005-11-15,2003,Finding Nemo (Widescreen)
750,4,2004-12-03,2004,Confessions of a Teenage Drama Queen
750,4,2005-05-19,1996,Once a Thief
750,5,2005-11-15,1998,The Parent Trap
750,1,2004-12-03,2004,Against the Ropes
750,5,2005-01-19,2003,A Man Apart
750,5,2005-01-19,2002,The Sum of All Fears
750,5,2005-08-05,2003,Freaky Friday
750,5,2005-11-28,2005,Batman Begins
750,3,2005-11-15,1984,Sixteen Candles
750,5,2005-11-15,2001,Alias: Season 1
750,4,2004-08-02,1994,Beverly Hills Cop III
756,1,2004-10-04,2004,Kill Bill: Vol. 2
756,1,2005-04-18,1994,The Road to Wellville
756,1,2005-04-11,1983,Monty Python's The Meaning of Life: Special Edition
756,2,2005-06-10,2004,Ray
756,2,2005-06-17,1999,Dogma
756,2,2004-06-10,2001,A Beautiful Mind
756,2,2005-09-26,2004,Dear Frankie
756,1,2005-09-01,1996,Bullet
756,3,2005-02-18,2004,The Bourne Supremacy
756,3,2004-12-16,2002,The Pianist
756,1,2004-06-10,1999,Being John Malkovich
756,4,2004-10-12,1993,The Vanishing
756,1,2004-10-06,2004,Against the Ropes
756,3,2004-07-06,1989,Lonesome Dove
756,3,2005-05-16,2004,Sideways
756,4,2004-10-11,2004,Taking Lives
756,3,2004-09-30,1984,Birdy
756,3,2004-06-05,2003,The Recruit
756,1,2004-07-13,1993,Free Willy
756,1,2004-11-15,2004,Super Size Me
756,1,2004-06-07,2001,The Wedding Planner
756,1,2004-10-29,1964,The Twilight Zone: Vol. 27
756,3,2004-12-28,1999,This Is My Father
756,3,2004-07-06,1987,Lethal Weapon
756,4,2005-08-16,2004,Along Came Polly
756,3,2004-06-05,2003,The Italian Job
756,1,2004-07-13,1993,Sister Act 2: Back in the Habit
756,2,2004-10-04,2003,The Last Samurai
756,3,2005-05-11,1993,The Blue Kite
756,3,2004-07-06,1998,Patch Adams
756,4,2004-12-28,2000,Small Time Crooks
756,3,2005-08-10,2005,Hostage
756,2,2005-03-15,2003,The Incredible Mrs. Ritchie
756,1,2004-07-13,2002,Men in Black II
756,2,2004-07-13,1983,National Lampoon's Vacation
756,1,2004-07-06,1941,Ziegfeld Girl
756,4,2004-11-05,1978,The Deer Hunter
756,2,2004-12-23,1997,Most Wanted
756,3,2005-10-29,2004,The Door in the Floor
756,4,2004-06-05,1979,The Onion Field
756,2,2005-03-11,2001,Blow Dry
756,3,2004-06-05,2003,Something's Gotta Give
756,1,2004-05-25,1983,Black Adder
756,4,2005-04-26,2003,Owning Mahowny
756,4,2004-07-29,1989,Roger & Me
756,3,2004-06-05,1999,American Beauty
756,3,2005-06-06,1995,Clockers
756,3,2004-12-20,1985,Runaway Train
756,4,2005-09-28,2002,Oasis
756,2,2004-07-06,1961,The Hustler
756,1,2004-06-20,1940,The Howards of Virginia
756,3,2005-05-03,2004,Zhou Yu's Train
756,3,2004-07-06,1974,The Godfather
756,3,2005-09-03,1992,Husbands and Wives
756,1,2005-03-15,1971,Sweet Sweetback's Baadasssss Song
756,1,2005-06-06,1994,Clerks
756,4,2005-04-26,1998,The Mighty
756,4,2004-06-05,2003,House of Sand and Fog
756,1,2004-07-13,2003,Bad Boys II
756,3,2005-05-24,1996,The People vs. Larry Flynt
756,3,2005-01-03,1978,Pretty Baby
756,2,2004-06-10,2003,The Missing
756,4,2005-05-10,2000,Not One Less
756,2,2004-11-09,2003,Identity
756,3,2005-08-24,2000,Ghost Dog: The Way of the Samurai
756,2,2004-06-10,1991,The Silence of the Lambs
756,5,2005-02-05,2001,Monsoon Wedding
756,3,2004-12-13,2002,The Magdalene Sisters
756,2,2004-06-07,2002,Rabbit-Proof Fence
756,3,2004-11-29,2002,Road to Perdition
756,1,2004-10-06,2004,Ned Kelly
756,1,2005-02-28,2004,The Passion of the Christ
756,2,2005-03-28,1999,Sunshine
756,1,2005-02-21,1988,Chocolat
756,2,2004-07-06,1993,Rising Sun
756,5,2005-05-16,2003,Ripley's Game
756,1,2004-07-13,1994,Beverly Hills Cop III
756,4,2005-10-04,1952,The Narrow Margin
756,2,2004-07-06,1973,The Sting
756,3,2004-06-07,2003,Secondhand Lions
756,2,2005-10-04,2003,The Rundown
756,3,2004-06-07,2002,Signs
756,1,2004-11-10,1998,Fallen
756,3,2005-01-06,1994,Don't Drink the Water
766,5,2005-06-08,2004,Blade: Trinity
766,4,2004-03-20,2002,Road to Perdition
766,5,2005-08-08,1998,Lock
766,2,2005-08-11,2000,American Psycho
766,5,2005-08-10,1994,Speed
766,4,2005-08-08,1992,Reservoir Dogs
766,5,2005-10-31,2004,Lost: Season 1
766,3,2005-12-20,2005,Unleashed
766,4,2004-03-20,1999,Being John Malkovich
766,4,2004-04-14,1999,American Beauty
766,4,2005-01-31,2004,Garden State
766,5,2004-11-01,2004,Man on Fire
766,4,2005-08-14,2004,Along Came Polly
766,5,2005-05-27,2004,Ray
766,5,2004-04-13,2003,The Rundown
766,5,2005-08-11,1999,Friends: Season 6
766,5,2005-08-08,1992,Aladdin: Platinum Edition
766,5,2004-11-23,2004,Eternal Sunshine of the Spotless Mind
766,5,2004-08-23,2003,The Last Samurai
766,5,2004-11-01,2004,Super Size Me
766,5,2005-08-15,1995,Friends: Season 2
766,4,2005-05-05,2004,Sideways
766,5,2005-11-12,2001,Rush Hour 2
766,5,2005-05-02,2003,Bruce Almighty
766,2,2005-09-19,2002,American Psycho 2
766,5,2005-07-14,2004,Finding Neverland
766,4,2004-04-17,2003,The Matrix: Revolutions
766,2,2005-10-04,2003,Daredevil
766,4,2005-01-06,2004,The Bourne Supremacy
766,4,2004-04-23,2003,The Matrix: Reloaded
766,5,2004-08-04,2001,A Beautiful Mind
766,5,2005-05-02,2004,50 First Dates
766,4,2005-08-08,2003,Chappelle's Show: Season 1
766,1,2004-07-27,2004,You Got Served: Take it to the Streets
766,5,2005-03-28,2003,Finding Nemo (Widescreen)
766,5,2004-11-04,2004,The Passion of the Christ
766,5,2004-03-20,2003,The Italian Job
766,5,2005-08-08,2003,X2: X-Men United
766,4,2004-05-10,1994,The Professional
766,5,2004-03-22,1995,Braveheart
766,2,2005-07-05,2000,Il Mare
766,5,2004-03-20,1995,Bad Boys
766,5,2005-09-26,1994,The Best of Friends: Vol. 4
766,5,2005-08-02,2005,Coach Carter
766,4,2004-05-10,2003,Honey
766,5,2005-05-02,2001,Lord of the Rings: The Fellowship of the Ring
766,5,2004-03-18,2003,Bad Boys II
766,3,2004-04-14,2002,The Sum of All Fears
766,5,2005-08-14,1994,The Best of Friends: Season 2
766,5,2004-03-20,2002,28 Days Later
766,3,2004-03-18,2003,Identity
766,5,2005-03-28,1999,The Sixth Sense
766,3,2004-03-20,2003,A Man Apart
766,5,2005-08-08,1997,Nothing to Lose
766,5,2005-08-08,1991,The Silence of the Lambs
766,1,2005-09-19,2001,Invincible
766,5,2005-10-13,1999,The Mummy
766,4,2005-08-02,2004,Bride and Prejudice
766,5,2005-08-08,1994,The Lion King: Special Edition
766,5,2005-05-02,2004,Shrek 2
766,3,2005-07-14,2004,Taking Lives
766,3,2005-09-13,2005,Hostage
766,4,2004-03-18,2003,S.W.A.T.
766,4,2005-01-31,2004,Harold and Kumar Go to White Castle
766,5,2004-04-13,2002,Bend It Like Beckham
766,5,2005-10-13,1994,The Best of Friends: Season 1
766,5,2004-03-20,2003,The Recruit
766,5,2005-05-02,2003,Elf
766,4,2005-07-14,2004,The Village
766,5,2005-02-21,2004,Napoleon Dynamite
766,4,2004-08-31,2004,Kill Bill: Vol. 2
766,4,2005-08-08,1995,Casino: 10th Anniversary Edition
766,3,2005-08-29,2003,American Wedding
766,5,2005-03-22,2003,Pirates of the Caribbean: The Curse of the Black Pearl
767,4,2004-12-23,2004,Napoleon Dynamite
767,2,2004-08-02,2003,S.W.A.T.
767,5,2004-08-27,2002,Bowling for Columbine
767,4,2004-08-02,2003,The Matrix: Reloaded
767,4,2004-08-09,1999,The Sixth Sense
767,5,2004-08-06,2003,Finding Nemo (Widescreen)
767,3,2005-01-07,2003,Thirteen
767,5,2004-08-27,1989,Roger & Me
767,4,2004-08-02,1987,Planes
767,5,2004-10-20,1994,The Professional
767,5,2004-08-27,2004,Dawn of the Dead
767,4,2005-04-06,2004,UFC 43: Ultimate Fighting Championship: Meltdown
767,4,2004-08-02,2002,Signs
767,3,2004-10-17,1951,The Thing From Another World
767,4,2004-08-02,2002,Road to Perdition
767,5,2004-08-02,2001,Lord of the Rings: The Fellowship of the Ring
767,5,2004-10-08,2004,Super Size Me
767,4,2005-01-24,2004,Mean Girls
767,4,2005-01-24,2003,House of Sand and Fog
767,3,2004-08-06,2002,The Osbournes: Season 1 (Uncensored)
767,1,2004-11-15,2001,Spy Kids
767,5,2005-03-23,2004,Outfoxed: Rupert Murdoch's War on Journalism
767,4,2004-08-02,2003,Bruce Almighty
767,5,2004-10-31,1974,The Godfather
767,4,2005-01-08,1996,The People vs. Larry Flynt
767,5,2005-01-24,2004,Shrek 2
767,5,2005-03-05,2004,The Bourne Supremacy
767,1,2004-08-28,2001,The Others
767,2,2004-08-02,2003,The Italian Job
767,4,2004-08-28,2004,Kill Bill: Vol. 2
769,3,2005-04-15,1993,The Scent of Green Papaya
769,4,2005-09-08,1976,Logan's Run
769,1,2005-11-06,2002,Friday After Next
769,3,2005-01-31,2003,The Italian Job
769,5,2005-02-13,1984,This Is Spinal Tap
769,2,2005-08-15,1984,Children of the Corn
769,3,2005-08-12,2005,Hostage
769,4,2005-11-28,2004,Premonition
769,3,2005-02-18,2001,Y Tu Mama Tambien
769,3,2005-09-10,1984,Starman
769,3,2005-08-25,1982,Annie: Special Anniversary Edition
769,3,2005-06-12,1998,Of Freaks and Men
769,4,2005-02-02,1998,Ringu
769,3,2005-11-27,2005,The Hitchhiker's Guide to the Galaxy
769,3,2005-06-24,2003,Vampire Effect (aka Twins Effect)
769,3,2005-09-28,1984,At Close Range
769,3,2005-09-04,1987,Hot Pursuit
769,5,2005-06-23,2004,Sideways
769,4,2005-07-01,1962,Birdman of Alcatraz
769,2,2005-09-28,1990,State of Grace
769,3,2005-01-31,1990,Flatliners
769,2,2005-01-31,1959,Black Orpheus
769,3,2005-04-05,1978,Superman: The Movie
769,2,2005-05-08,2004,Friday Night Lights
769,2,2005-02-28,2004,Ju-Rei: The Uncanny
769,4,2005-01-31,1964,Goldfinger
769,1,2005-03-05,1998,From Dusk Till Dawn 2: Texas Blood Money
769,4,2005-02-18,1994,White
769,3,2005-07-01,1935,A Night at the Opera
769,3,2005-01-31,1985,Better Off Dead
769,2,2005-02-11,1991,Fried Green Tomatoes
769,3,2005-10-04,1998,Wild Things
769,4,2005-01-31,1998,Lock
769,3,2005-04-06,2000,High Fidelity
769,3,2005-06-22,1998,Orgazmo
769,2,2005-08-14,1994,Muriel's Wedding
769,5,2005-04-11,1974,The Godfather
769,4,2005-02-19,1995,Il Postino
769,3,2005-01-31,1999,The Sixth Sense
769,3,2005-04-04,2003,Swimming Pool
769,3,2005-11-11,2005,The Amityville Horror
769,4,2005-10-04,1984,Sixteen Candles
769,3,2005-03-08,2004,Harold and Kumar Go to White Castle
769,4,2005-02-21,1997,Chasing Amy
769,3,2005-02-21,2001,From Hell
769,4,2005-09-23,1981,Clash of the Titans
769,4,2005-02-08,2004,The Bourne Supremacy
769,3,2005-10-17,1998,Rasen
769,4,2005-10-05,1974,Death Wish
769,4,2005-07-01,1954,The Caine Mutiny
769,2,2005-06-05,1999,Lies
769,3,2005-04-17,2003,Thirteen
769,3,2005-09-08,2004,The Life Aquatic with Steve Zissou
769,3,2005-02-21,1982,Poltergeist
769,3,2005-02-20,2003,Bruce Almighty
769,4,2005-07-01,1991,The Simpsons: Season 3
769,3,2005-02-20,2003,Identity
769,2,2005-10-10,1968,Barbarella
769,2,2005-10-05,1994,Four Weddings and a Funeral
769,1,2005-01-31,2001,Exit Wounds
769,1,2005-01-31,1995,Friends: Season 2
769,4,2005-02-20,2003,The Last Samurai
769,4,2005-07-01,1955,Marty
769,2,2005-10-04,1994,Farinelli
769,3,2005-09-01,1998,Elizabeth
769,3,2005-02-07,1998,City of Glass
769,4,2005-10-10,1984,Beverly Hills Cop
769,3,2005-10-10,1990,The Grifters
769,2,2005-09-08,1994,The Last Seduction
769,2,2005-02-20,2003,Pirates of the Caribbean: The Curse of the Black Pearl
769,3,2005-04-08,1966,Tokyo Drifter
769,2,2005-05-08,2000,Scream 3
769,4,2005-01-31,1941,The Maltese Falcon
769,2,2005-04-17,1987,No Way Out
769,3,2005-10-04,1996,The Last Supper
769,3,2005-03-05,1995,Bad Boys
769,4,2005-09-30,1991,The Commitments
769,4,2005-02-13,1971,Bananas
769,3,2005-10-10,1956,Invasion of the Body Snatchers
769,2,2005-03-05,1986,Critters
769,4,2005-07-01,1976,The Bad News Bears
769,4,2005-01-31,1976,The Enforcer
769,3,2005-02-20,2002,About a Boy
769,3,2005-02-28,1990,Nightbreed
769,4,2005-10-11,1973,The Sting
769,3,2005-04-17,1989,Mighty Quinn
769,2,2005-11-15,1968,Teorema
769,2,2005-02-20,2001,Lord of the Rings: The Fellowship of the Ring
769,3,2005-04-05,1975,Three Days of the Condor
769,5,2005-02-07,2001,In the Mood for Love
769,4,2005-04-05,1994,Ed Wood
769,3,2005-03-05,1985,The Return of the Living Dead
769,4,2005-07-01,1952,Singin' in the Rain
769,3,2005-04-22,2002,In My Skin
769,2,2005-08-15,1999,10 Things I Hate About You
769,2,2005-10-04,2001,Original Sin
769,2,2005-12-06,1978,In the Realm of Passion
769,2,2005-04-17,1991,Hook
769,4,2005-04-15,2001,Millennium Mambo
769,2,2005-11-05,1995,Hackers
769,4,2005-05-01,2000,Yi Yi
769,3,2005-10-10,1981,History of the World: Part 1
769,2,2005-06-28,1988,Moon Over Parador
769,5,2005-01-31,1992,Reservoir Dogs
769,3,2005-08-10,1993,The Sandlot
769,3,2005-02-21,1996,Mars Attacks!
769,4,2005-10-07,1978,The Deer Hunter
769,2,2005-10-04,1990,Stephen King's It!
769,3,2005-04-17,1993,The Snapper
769,3,2005-08-14,1992,Shakes the Clown
769,3,2005-03-28,2001,Love Me
769,2,2005-09-12,2004,The Eye 2
769,4,2005-04-22,2002,The Magdalene Sisters
769,4,2005-01-31,1989,Roger & Me
769,3,2005-07-01,1996,Mr. Show: Season 2
769,5,2005-01-31,1979,Escape from Alcatraz
769,3,2005-02-21,2003,Coffee and Cigarettes
769,2,2005-02-21,2002,The Dangerous Lives of Altar Boys
769,4,2005-01-31,1989,When Harry Met Sally
769,4,2005-09-20,2003,Keen Eddie: The Complete Series
769,4,2005-01-31,1986,Aliens: Collector's Edition
769,4,2005-10-10,1988,Dirty Rotten Scoundrels
769,4,2005-01-31,1974,The Longest Yard
769,3,2005-10-10,1972,The Poseidon Adventure
769,3,2005-01-31,1951,A Streetcar Named Desire
769,3,2005-02-20,2004,50 First Dates
769,3,2005-09-28,1994,Sirens
769,2,2005-02-20,2004,Along Came Polly
769,3,2005-02-20,2003,The Recruit
769,3,2005-09-08,1988,The Serpent and the Rainbow
769,2,2005-09-27,1998,Party Monster: The Shockumentary
769,4,2005-06-17,1997,Happy Together
769,4,2005-06-24,1999,Bringing Out the Dead
769,5,2005-01-31,2004,Kill Bill: Vol. 2
769,4,2005-02-20,2003,Elf
769,3,2005-03-08,1995,Shanghai Triad
769,3,2005-12-01,2003,Spun
769,2,2005-10-25,1988,Monkey Shines
769,3,2005-08-17,1999,Mumford
769,5,2005-04-08,2004,The Village
769,4,2005-02-21,2002,28 Days Later
769,2,2005-04-17,2002,City by the Sea
769,2,2005-03-05,1992,Bram Stoker's Dracula
769,3,2005-02-11,1969,Midnight Cowboy
769,2,2005-02-20,2004,The Passion of the Christ
769,5,2005-09-08,1998,Fear and Loathing in Las Vegas
769,3,2005-11-30,2002,Bend It Like Beckham
769,3,2005-03-08,2004,Napoleon Dynamite
769,2,2005-09-14,1992,Husbands and Wives
769,4,2005-01-31,1975,Jaws
769,3,2005-01-31,1999,American Beauty
769,2,2005-08-13,2000,The Emperor's New Groove
769,3,2005-04-08,2004,Ray
769,3,2005-04-05,1976,Silver Streak
769,3,2005-11-17,2004,Koma
769,1,2005-10-28,1998,Halloween: H2O
769,3,2005-05-08,1987,The Gate
769,4,2005-01-31,1936,Modern Times
769,4,2005-05-08,1998,The Hole: 2000 Seen By ...
769,2,2005-04-13,1999,The Hurricane
769,4,2005-04-17,2000,Wonder Boys
769,4,2005-04-17,1946,The Postman Always Rings Twice
769,3,2005-09-28,1986,9 1/2 Weeks
769,3,2005-10-10,1993,Falling Down
769,5,2005-01-31,1991,The Silence of the Lambs
769,4,2005-07-01,1964,A Fistful of Dollars
769,4,2005-08-17,2002,The Pianist
769,4,2005-02-21,2002,Igby Goes Down
769,4,2005-03-25,1997,The Full Monty
769,4,2005-01-31,2003,Ju-on: The Grudge
769,4,2005-02-25,1994,Burnt by the Sun
769,4,2005-09-09,1981,Time Bandits
769,2,2005-04-22,1984,Footloose: Special Collector's Edition
769,3,2005-09-23,1983,Krull
769,1,2005-01-31,2000,What Women Want
769,5,2005-10-11,1980,The Blues Brothers: Extended Cut
769,3,2005-07-01,1984,Cloak & Dagger
769,5,2005-01-31,1946,Notorious
769,4,2005-08-14,1989,Heathers
769,4,2005-10-10,1999,The Talented Mr. Ripley
769,4,2005-10-05,1987,Lethal Weapon
769,3,2005-02-13,1994,Clerks
769,4,2005-04-05,1976,Marathon Man
769,4,2005-09-08,1995,Casino: 10th Anniversary Edition
769,2,2005-09-28,2001,Monkeybone
769,3,2005-03-05,1985,The Toxic Avenger
769,3,2005-01-31,1994,The Professional
769,4,2005-07-01,1931,City Lights
769,3,2005-02-13,1983,Monty Python's The Meaning of Life: Special Edition
769,3,2005-04-08,2000,Saving Grace
769,4,2005-02-25,2004,Garden State
769,4,2005-01-31,1999,Being John Malkovich
769,2,2005-11-25,1998,The Opposite of Sex
769,3,2005-10-04,1984,Firestarter
769,2,2005-08-10,2004,Shrek 2
769,1,2005-10-17,1999,Ringu 2
769,2,2005-10-07,1985,My Science Project
769,1,2005-06-24,2003,The Rundown
769,4,2005-09-14,1997,The Game
769,3,2005-07-01,1980,Stir Crazy
769,2,2005-02-21,1999,Mystery Men
769,2,2005-09-08,2002,The Truth About Charlie / Charade
769,3,2005-10-02,1988,Who Framed Roger Rabbit?: Special Edition
769,4,2005-03-28,1996,Comrades: Almost a Love Story
769,3,2005-09-08,1976,Robin and Marian
769,3,2005-03-08,2003,American Wedding
769,2,2005-08-15,2004,Club Dread
769,2,2005-11-27,2000,Small Time Crooks
769,2,2005-02-20,2004,Taking Lives
769,3,2005-08-17,1999,Dogma
769,2,2005-02-21,1998,Happiness
769,4,2005-07-01,1965,Doctor Zhivago
769,3,2005-07-25,2004,In Good Company
769,3,2005-08-25,2004,Man on Fire
769,3,2005-07-01,1930,Animal Crackers
769,1,2005-01-31,1993,Sleepless in Seattle
769,3,2005-04-04,1975,The Rocky Horror Picture Show
769,1,2005-10-28,1998,I Still Know What You Did Last Summer
769,2,2005-09-28,1990,Arachnophobia
769,4,2005-02-20,2004,Eternal Sunshine of the Spotless Mind
769,2,2005-06-26,1994,Bob Roberts
769,3,2005-10-10,1993,Army of Darkness
769,2,2005-02-21,1999,Ravenous
769,4,2005-07-01,2000,Monty Python: The Life of Python
769,2,2005-03-23,1976,In the Realm of the Senses
769,3,2005-08-14,1984,Birdy
769,2,2005-03-08,2002,National Lampoon's Van Wilder
769,1,2005-10-05,2001,Captain Corelli's Mandolin
769,4,2005-11-09,2005,Batman Begins
769,4,2005-04-18,1995,Braveheart
769,2,2005-05-08,1996,Goodbye South
769,4,2005-02-12,1961,The Hustler
769,3,2005-04-08,1995,301/302
769,2,2005-08-25,2004,The Final Cut
769,3,2005-11-06,1999,The Big Tease
769,2,2005-08-25,1998,He Got Game
769,3,2005-02-13,2003,X2: X-Men United
769,2,2005-01-31,1986,Children of a Lesser God
769,3,2005-03-05,1982,Creepshow
769,3,2005-02-13,1984,Repo Man
769,5,2005-01-31,1957,The Seventh Seal
769,3,2005-09-08,2000,Shadow of the Vampire
769,4,2005-02-25,1986,Tampopo
769,1,2005-10-02,2000,The Flintstones in Viva Rock Vegas
769,2,2005-09-10,2001,Rat Race
769,4,2005-02-11,1979,Alien: Collector's Edition
769,4,2005-01-31,1955,To Catch a Thief
769,4,2005-02-21,2003,Northfork
769,4,2005-02-21,2000,American Psycho
769,2,2005-02-21,2002,Solaris
769,4,2005-07-01,1954,Dial M for Murder
769,3,2005-02-11,1992,Hard Boiled
769,4,2005-02-20,2003,Love Actually
769,4,2005-04-09,1995,Shall We Dance?
769,2,2005-10-05,1998,Point Blank
769,3,2005-08-25,2003,Finding Nemo (Widescreen)
769,3,2005-04-17,1991,Boyz N the Hood
769,4,2005-02-20,2003,House of Sand and Fog
769,4,2005-09-30,1995,Trainspotting
